fips_code,state,state_name,county,cases_7_day_count_change,deaths_7_day_count_change,new_test_results_reported_7_day_rolling_average,percent_positive_7_day,admissions_covid_confirmed_last_7_days_per_100k_population,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,date,report_date_window_start,report_date_window_end,hsa_num
17031,IL,Illinois,Cook County,0,0,27270.86,3.67,10.5,5.5,11.4,2021-09-05,2021-08-30,2021-09-05,287
17031,IL,Illinois,Cook County,0,0,27342.86,3.62,10.2,5.5,11.2,2021-09-04,2021-08-29,2021-09-04,287
17031,IL,Illinois,Cook County,0,0,27348.57,4.64,9.3,3.5,3.8,2022-11-01,2022-10-26,2022-11-01,287
17031,IL,Illinois,Cook County,0,0,27365.0,10.8,25.8,15.2,26.3,2020-12-18,2020-12-12,2020-12-18,287
17031,IL,Illinois,Cook County,0,0,27370.43,11.12,26.7,15.3,26.2,2020-12-17,2020-12-11,2020-12-17,287
17031,IL,Illinois,Cook County,0,0,27398.29,11.88,18.7,8.5,14.6,2020-11-03,2020-10-28,2020-11-03,287
17031,IL,Illinois,Cook County,0,0,27541.43,4.7,8.9,3.5,3.8,2022-10-31,2022-10-25,2022-10-31,287
17031,IL,Illinois,Cook County,0,0,27558.71,12.92,20.8,9.4,15.3,2020-11-05,2020-10-30,2020-11-05,287
17031,IL,Illinois,Cook County,0,0,27562.43,10.09,24.9,14.8,26.3,2020-12-20,2020-12-14,2020-12-20,287
17031,IL,Illinois,Cook County,0,0,27696.43,9.76,24.9,14.6,26.2,2020-12-21,2020-12-15,2020-12-21,287
17031,IL,Illinois,Cook County,0,0,27752.57,4.69,9.1,3.5,3.8,2022-10-30,2022-10-24,2022-10-30,287
17031,IL,Illinois,Cook County,0,0,27809.29,9.59,24.8,14.4,26.0,2020-12-22,2020-12-16,2020-12-22,287
17031,IL,Illinois,Cook County,0,0,27845.29,10.48,24.8,15.0,26.4,2020-12-19,2020-12-13,2020-12-19,287
17031,IL,Illinois,Cook County,0,0,27932.0,11.98,28.7,15.5,26.0,2020-12-15,2020-12-09,2020-12-15,287
17031,IL,Illinois,Cook County,0,0,28164.43,3.37,11.1,5.7,12.2,2021-09-10,2021-09-04,2021-09-10,287
17031,IL,Illinois,Cook County,0,0,28313.0,13.48,22.1,9.8,15.7,2020-11-06,2020-10-31,2020-11-06,287
17031,IL,Illinois,Cook County,0,0,28416.86,12.25,29.0,15.7,26.1,2020-12-13,2020-12-07,2020-12-13,287
17031,IL,Illinois,Cook County,0,0,28434.14,12.39,30.5,17.1,28.1,2020-11-29,2020-11-23,2020-11-29,287
17031,IL,Illinois,Cook County,0,0,28454.14,12.01,28.9,15.6,26.0,2020-12-14,2020-12-08,2020-12-14,287
17031,IL,Illinois,Cook County,0,0,28642.29,12.25,29.1,15.8,26.1,2020-12-12,2020-12-06,2020-12-12,287
17031,IL,Illinois,Cook County,0,0,28683.14,3.35,11.0,5.7,12.1,2021-09-11,2021-09-05,2021-09-11,287
17031,IL,Illinois,Cook County,0,0,28792.0,13.8,23.9,10.2,16.2,2020-11-07,2020-11-01,2020-11-07,287
17031,IL,Illinois,Cook County,0,0,28802.86,6.2,10.8,3.7,4.0,2022-05-30,2022-05-24,2022-05-30,287
17031,IL,Illinois,Cook County,0,0,28874.14,13.35,30.1,17.0,27.5,2020-12-04,2020-11-28,2020-12-04,287
17031,IL,Illinois,Cook County,0,0,28922.86,13.12,28.7,16.5,26.8,2020-12-07,2020-12-01,2020-12-07,287
17031,IL,Illinois,Cook County,0,0,28925.86,12.39,28.8,15.9,26.3,2020-12-11,2020-12-05,2020-12-11,287
17031,IL,Illinois,Cook County,0,0,29132.71,3.29,10.7,5.7,12.0,2021-09-12,2021-09-06,2021-09-12,287
17031,IL,Illinois,Cook County,0,0,29160.71,13.33,29.5,16.9,27.4,2020-12-05,2020-11-29,2020-12-05,287
17031,IL,Illinois,Cook County,0,0,29171.29,12.69,28.5,16.1,26.4,2020-12-10,2020-12-04,2020-12-10,287
17031,IL,Illinois,Cook County,0,0,29423.0,14.27,25.4,10.7,16.8,2020-11-08,2020-11-02,2020-11-08,287
17031,IL,Illinois,Cook County,0,0,29426.86,13.3,29.3,16.7,27.1,2020-12-06,2020-11-30,2020-12-06,287
17031,IL,Illinois,Cook County,0,0,29484.86,12.27,30.6,17.1,28.0,2020-11-28,2020-11-22,2020-11-28,287
17031,IL,Illinois,Cook County,0,0,29495.43,12.86,28.3,16.3,26.6,2020-12-08,2020-12-02,2020-12-08,287
17031,IL,Illinois,Cook County,0,0,30043.71,2.86,4.4,1.6,1.6,2022-04-12,2022-04-06,2022-04-12,287
17031,IL,Illinois,Cook County,0,0,30361.43,14.8,26.7,11.2,17.5,2020-11-09,2020-11-03,2020-11-09,287
17031,IL,Illinois,Cook County,0,0,30950.86,15.23,28.0,11.7,18.4,2020-11-10,2020-11-04,2020-11-10,287
17031,IL,Illinois,Cook County,0,0,31164.43,1.51,4.1,1.6,2.2,2022-03-28,2022-03-22,2022-03-28,287
17031,IL,Illinois,Cook County,0,0,31192.14,12.01,30.9,17.1,28.0,2020-11-27,2020-11-21,2020-11-27,287
17031,IL,Illinois,Cook County,0,0,31315.57,3.25,10.7,5.7,11.9,2021-09-13,2021-09-07,2021-09-13,287
17031,IL,Illinois,Cook County,0,0,31341.0,1.56,4.1,1.6,2.0,2022-03-29,2022-03-23,2022-03-29,287
17031,IL,Illinois,Cook County,0,0,31414.86,1.5,4.2,1.7,2.3,2022-03-27,2022-03-21,2022-03-27,287
17031,IL,Illinois,Cook County,0,0,31571.0,1.46,4.2,1.7,2.5,2022-03-26,2022-03-20,2022-03-26,287
17031,IL,Illinois,Cook County,0,0,31782.29,1.4,4.3,1.7,2.6,2022-03-25,2022-03-19,2022-03-25,287
17031,IL,Illinois,Cook County,0,0,31976.57,6.38,8.1,2.5,2.2,2022-05-09,2022-05-03,2022-05-09,287
17031,IL,Illinois,Cook County,0,0,32052.71,6.06,8.2,2.4,2.2,2022-05-07,2022-05-01,2022-05-07,287
17031,IL,Illinois,Cook County,0,0,32057.29,1.73,3.9,1.6,1.5,2022-04-03,2022-03-28,2022-04-03,287
17031,IL,Illinois,Cook County,0,0,32073.43,1.7,3.9,1.6,1.5,2022-04-02,2022-03-27,2022-04-02,287
17031,IL,Illinois,Cook County,0,0,32126.86,5.88,8.0,2.3,2.1,2022-05-06,2022-04-30,2022-05-06,287
17031,IL,Illinois,Cook County,0,0,32136.0,6.15,8.2,2.4,2.2,2022-05-08,2022-05-02,2022-05-08,287
17031,IL,Illinois,Cook County,0,0,32211.0,6.32,10.8,3.7,4.1,2022-05-29,2022-05-23,2022-05-29,287
17031,IL,Illinois,Cook County,0,0,32253.71,1.81,3.9,1.6,1.5,2022-04-04,2022-03-29,2022-04-04,287
17031,IL,Illinois,Cook County,0,0,32276.43,1.64,3.9,1.6,1.6,2022-04-01,2022-03-26,2022-04-01,287
17031,IL,Illinois,Cook County,0,0,32302.71,1.6,4.0,1.6,1.6,2022-03-31,2022-03-25,2022-03-31,287
17031,IL,Illinois,Cook County,0,0,32314.0,15.93,30.7,13.0,20.1,2020-11-12,2020-11-06,2020-11-12,287
17031,IL,Illinois,Cook County,0,0,32338.57,6.55,10.9,3.7,4.0,2022-05-28,2022-05-22,2022-05-28,287
17031,IL,Illinois,Cook County,0,0,32389.0,15.92,31.2,13.5,20.8,2020-11-13,2020-11-07,2020-11-13,287
17031,IL,Illinois,Cook County,0,0,32732.57,15.96,31.2,14.0,21.6,2020-11-14,2020-11-08,2020-11-14,287
17031,IL,Illinois,Cook County,0,0,32771.0,6.61,8.0,2.5,2.2,2022-05-10,2022-05-04,2022-05-10,287
17031,IL,Illinois,Cook County,0,0,32908.14,15.81,31.7,14.4,22.1,2020-11-15,2020-11-09,2020-11-15,287
17031,IL,Illinois,Cook County,0,0,33212.29,4.02,11.7,5.7,9.8,2021-11-27,2021-11-21,2021-11-27,287
17031,IL,Illinois,Cook County,0,0,33381.43,4.06,11.8,5.8,10.2,2021-11-28,2021-11-22,2021-11-28,287
17031,IL,Illinois,Cook County,0,0,33423.29,1.3,4.4,1.7,2.7,2022-03-24,2022-03-18,2022-03-24,287
17031,IL,Illinois,Cook County,0,0,33474.71,2.49,4.6,1.6,1.6,2022-04-11,2022-04-05,2022-04-11,287
17031,IL,Illinois,Cook County,0,0,33511.14,15.48,32.4,14.9,22.9,2020-11-16,2020-11-10,2020-11-16,287
17031,IL,Illinois,Cook County,0,0,33643.14,2.92,10.4,5.6,11.7,2021-09-14,2021-09-08,2021-09-14,287
17031,IL,Illinois,Cook County,0,0,33680.29,1.85,4.2,1.6,1.5,2022-04-05,2022-03-30,2022-04-05,287
17031,IL,Illinois,Cook County,0,0,33727.86,4.25,12.0,6.0,10.5,2021-11-29,2021-11-23,2021-11-29,287
17031,IL,Illinois,Cook County,0,0,33914.43,5.52,7.6,2.2,2.1,2022-05-05,2022-04-29,2022-05-05,287
17031,IL,Illinois,Cook County,0,0,33963.0,4.34,6.3,1.9,2.2,2022-04-28,2022-04-22,2022-04-28,287
17031,IL,Illinois,Cook County,0,0,34131.29,7.27,8.6,2.7,2.3,2022-05-14,2022-05-08,2022-05-14,287
17031,IL,Illinois,Cook County,0,0,34163.43,6.53,11.0,3.6,3.9,2022-05-27,2022-05-21,2022-05-27,287
17031,IL,Illinois,Cook County,0,0,34326.43,0.82,4.8,2.4,3.3,2022-03-12,2022-03-06,2022-03-12,287
17031,IL,Illinois,Cook County,0,0,34343.14,7.35,9.1,2.8,2.4,2022-05-15,2022-05-09,2022-05-15,287
17031,IL,Illinois,Cook County,0,0,34373.14,7.19,8.5,2.7,2.3,2022-05-13,2022-05-07,2022-05-13,287
17031,IL,Illinois,Cook County,0,0,34378.29,0.81,4.8,2.4,3.1,2022-03-13,2022-03-07,2022-03-13,287
17031,IL,Illinois,Cook County,0,0,34408.71,7.07,8.3,2.6,2.3,2022-05-12,2022-05-06,2022-05-12,287
17031,IL,Illinois,Cook County,0,0,34485.29,11.92,32.1,17.2,27.7,2020-11-26,2020-11-20,2020-11-26,287
17031,IL,Illinois,Cook County,0,0,34506.71,14.77,32.4,15.3,23.4,2020-11-17,2020-11-11,2020-11-17,287
17031,IL,Illinois,Cook County,0,0,34769.86,7.27,9.5,2.9,2.5,2022-05-16,2022-05-10,2022-05-16,287
17031,IL,Illinois,Cook County,0,0,34775.71,7.14,9.9,3.0,2.6,2022-05-17,2022-05-11,2022-05-17,287
17031,IL,Illinois,Cook County,0,0,34859.43,0.8,4.7,2.3,3.1,2022-03-14,2022-03-08,2022-03-14,287
17031,IL,Illinois,Cook County,0,0,35037.29,0.82,4.8,2.3,3.0,2022-03-15,2022-03-09,2022-03-15,287
17031,IL,Illinois,Cook County,0,0,35181.86,2.12,4.3,1.6,1.5,2022-04-08,2022-04-02,2022-04-08,287
17031,IL,Illinois,Cook County,0,0,35211.43,2.03,4.1,1.6,1.5,2022-04-07,2022-04-01,2022-04-07,287
17031,IL,Illinois,Cook County,0,0,35303.57,3.81,11.1,5.5,9.6,2021-11-26,2021-11-20,2021-11-26,287
17031,IL,Illinois,Cook County,0,0,35470.57,4.49,12.2,6.1,10.9,2021-11-30,2021-11-24,2021-11-30,287
17031,IL,Illinois,Cook County,0,0,35545.43,13.87,31.1,15.8,24.4,2020-11-19,2020-11-13,2020-11-19,287
17031,IL,Illinois,Cook County,0,0,35614.14,0.83,4.9,2.4,3.3,2022-03-11,2022-03-05,2022-03-11,287
17031,IL,Illinois,Cook County,0,0,35628.57,6.63,10.8,3.6,3.7,2022-05-26,2022-05-20,2022-05-26,287
17031,IL,Illinois,Cook County,0,0,35645.86,2.16,4.5,1.6,1.6,2022-04-09,2022-04-03,2022-04-09,287
17031,IL,Illinois,Cook County,0,0,35703.86,2.25,4.6,1.6,1.6,2022-04-10,2022-04-04,2022-04-10,287
17031,IL,Illinois,Cook County,0,0,35783.57,6.84,10.3,3.2,2.8,2022-05-19,2022-05-13,2022-05-19,287
17031,IL,Illinois,Cook County,0,0,36250.0,2.67,9.4,5.4,11.4,2021-09-16,2021-09-10,2021-09-16,287
17031,IL,Illinois,Cook County,0,0,36344.57,5.04,7.1,2.1,2.2,2022-05-03,2022-04-27,2022-05-03,287
17031,IL,Illinois,Cook County,0,0,36397.43,0.86,5.0,2.5,3.5,2022-03-10,2022-03-04,2022-03-10,287
17031,IL,Illinois,Cook County,0,0,36398.86,6.86,10.7,3.3,3.0,2022-05-20,2022-05-14,2022-05-20,287
17031,IL,Illinois,Cook County,0,0,36516.57,2.6,9.3,5.4,11.5,2021-09-17,2021-09-11,2021-09-17,287
17031,IL,Illinois,Cook County,0,0,36568.86,13.52,31.2,16.2,24.9,2020-11-20,2020-11-14,2020-11-20,287
17031,IL,Illinois,Cook County,0,0,36613.86,4.34,6.1,2.0,2.2,2022-04-29,2022-04-23,2022-04-29,287
17031,IL,Illinois,Cook County,0,0,36711.14,13.12,31.7,16.5,25.5,2020-11-21,2020-11-15,2020-11-21,287
17031,IL,Illinois,Cook County,0,0,36898.57,12.8,31.5,16.7,26.0,2020-11-22,2020-11-16,2020-11-22,287
17031,IL,Illinois,Cook County,0,0,36951.57,2.49,8.9,5.2,11.5,2021-09-19,2021-09-13,2021-09-19,287
17031,IL,Illinois,Cook County,0,0,37014.86,2.49,9.3,5.3,11.5,2021-09-18,2021-09-12,2021-09-18,287
17031,IL,Illinois,Cook County,0,0,37034.86,1.39,7.7,4.1,7.1,2022-02-24,2022-02-18,2022-02-24,287
17031,IL,Illinois,Cook County,0,0,37208.86,1.09,4.4,1.8,2.7,2022-03-22,2022-03-16,2022-03-22,287
17031,IL,Illinois,Cook County,0,0,37234.57,6.65,11.0,3.5,3.3,2022-05-24,2022-05-18,2022-05-24,287
17031,IL,Illinois,Cook County,0,0,37284.57,6.69,11.4,3.5,3.3,2022-05-23,2022-05-17,2022-05-23,287
17031,IL,Illinois,Cook County,0,0,37360.86,6.7,11.3,3.4,3.2,2022-05-21,2022-05-15,2022-05-21,287
17031,IL,Illinois,Cook County,0,0,37363.86,6.69,11.2,3.4,3.2,2022-05-22,2022-05-16,2022-05-22,287
17031,IL,Illinois,Cook County,0,0,37558.86,2.47,8.8,5.1,11.3,2021-09-20,2021-09-14,2021-09-20,287
17031,IL,Illinois,Cook County,0,0,37626.71,4.8,6.8,2.1,2.2,2022-05-02,2022-04-26,2022-05-02,287
17031,IL,Illinois,Cook County,0,0,37692.71,0.86,4.5,2.1,2.8,2022-03-17,2022-03-11,2022-03-17,287
17031,IL,Illinois,Cook County,0,0,37762.71,1.89,7.2,3.9,8.0,2021-10-14,2021-10-08,2021-10-14,287
17031,IL,Illinois,Cook County,0,0,37766.14,1.79,7.0,3.8,7.6,2021-10-17,2021-10-11,2021-10-17,287
17031,IL,Illinois,Cook County,0,0,37795.57,12.48,32.0,16.9,26.4,2020-11-23,2020-11-17,2020-11-23,287
17031,IL,Illinois,Cook County,0,0,37826.29,1.91,7.7,4.0,8.5,2021-10-12,2021-10-06,2021-10-12,287
17031,IL,Illinois,Cook County,0,0,37892.0,12.3,31.7,17.1,27.2,2020-11-24,2020-11-18,2020-11-24,287
17031,IL,Illinois,Cook County,0,0,37895.57,2.51,8.9,5.1,11.3,2021-09-21,2021-09-15,2021-09-21,287
17031,IL,Illinois,Cook County,0,0,37974.29,1.83,7.4,3.9,7.9,2021-10-15,2021-10-09,2021-10-15,287
17031,IL,Illinois,Cook County,0,0,37987.29,4.43,6.3,2.0,2.2,2022-04-30,2022-04-24,2022-04-30,287
17031,IL,Illinois,Cook County,0,0,38055.57,1.81,7.2,3.8,7.6,2021-10-16,2021-10-10,2021-10-16,287
17031,IL,Illinois,Cook County,0,0,38155.86,1.04,4.5,1.9,2.6,2022-03-21,2022-03-15,2022-03-21,287
17031,IL,Illinois,Cook County,0,0,38331.57,4.58,6.6,2.1,2.2,2022-05-01,2022-04-25,2022-05-01,287
17031,IL,Illinois,Cook County,0,0,38497.43,1.58,8.5,4.5,7.8,2022-02-22,2022-02-16,2022-02-22,287
17031,IL,Illinois,Cook County,0,0,38538.29,0.96,4.5,1.9,2.6,2022-03-20,2022-03-14,2022-03-20,287
17031,IL,Illinois,Cook County,0,0,38622.0,0.89,4.5,2.1,2.7,2022-03-18,2022-03-12,2022-03-18,287
17031,IL,Illinois,Cook County,0,0,38664.0,0.93,4.5,2.0,2.6,2022-03-19,2022-03-13,2022-03-19,287
17031,IL,Illinois,Cook County,0,0,38742.57,1.19,7.5,3.8,6.7,2022-02-26,2022-02-20,2022-02-26,287
17031,IL,Illinois,Cook County,0,0,38855.43,1.16,7.4,3.7,6.5,2022-02-27,2022-02-21,2022-02-27,287
17031,IL,Illinois,Cook County,0,0,38858.14,2.37,8.2,5.0,11.0,2021-09-23,2021-09-17,2021-09-23,287
17031,IL,Illinois,Cook County,0,0,39086.14,1.25,7.6,3.9,6.9,2022-02-25,2022-02-19,2022-02-25,287
17031,IL,Illinois,Cook County,0,0,39294.29,1.71,7.0,3.7,7.3,2021-10-18,2021-10-12,2021-10-18,287
17031,IL,Illinois,Cook County,0,0,39548.29,0.86,4.8,2.6,4.0,2022-03-08,2022-03-02,2022-03-08,287
17031,IL,Illinois,Cook County,0,0,39767.43,2.21,7.9,4.7,10.3,2021-09-26,2021-09-20,2021-09-26,287
17031,IL,Illinois,Cook County,0,0,39876.14,2.23,8.0,4.8,10.4,2021-09-25,2021-09-19,2021-09-25,287
17031,IL,Illinois,Cook County,0,0,39903.86,2.27,8.1,4.9,10.7,2021-09-24,2021-09-18,2021-09-24,287
17031,IL,Illinois,Cook County,0,0,39941.14,1.95,7.9,4.1,8.4,2021-10-11,2021-10-05,2021-10-11,287
17031,IL,Illinois,Cook County,0,0,40074.14,2.15,8.0,4.5,9.7,2021-09-28,2021-09-22,2021-09-28,287
17031,IL,Illinois,Cook County,0,0,40092.86,2.19,7.8,4.6,10.0,2021-09-27,2021-09-21,2021-09-27,287
17031,IL,Illinois,Cook County,0,0,40226.0,1.89,10.9,6.6,11.1,2022-02-15,2022-02-09,2022-02-15,287
17031,IL,Illinois,Cook County,0,0,40228.14,1.61,8.5,4.8,8.1,2022-02-21,2022-02-15,2022-02-21,287
17031,IL,Illinois,Cook County,0,0,40245.14,2.01,7.5,4.3,8.8,2021-10-04,2021-09-28,2021-10-04,287
17031,IL,Illinois,Cook County,0,0,40358.57,1.74,6.0,3.4,7.4,2021-10-28,2021-10-22,2021-10-28,287
17031,IL,Illinois,Cook County,0,0,40411.14,0.86,5.1,2.7,4.2,2022-03-07,2022-03-01,2022-03-07,287
17031,IL,Illinois,Cook County,0,0,40527.57,2.09,11.8,7.0,11.6,2022-02-14,2022-02-08,2022-02-14,287
17031,IL,Illinois,Cook County,0,0,40550.29,1.66,5.5,3.3,7.2,2021-10-25,2021-10-19,2021-10-25,287
17031,IL,Illinois,Cook County,0,0,40598.57,3.37,11.0,5.3,9.3,2021-11-25,2021-11-19,2021-11-25,287
17031,IL,Illinois,Cook County,0,0,40605.43,1.62,5.9,3.4,7.1,2021-10-23,2021-10-17,2021-10-23,287
17031,IL,Illinois,Cook County,0,0,40713.57,1.91,7.7,4.1,8.4,2021-10-10,2021-10-04,2021-10-10,287
17031,IL,Illinois,Cook County,0,0,40726.0,1.66,6.9,3.7,7.2,2021-10-19,2021-10-13,2021-10-19,287
17031,IL,Illinois,Cook County,0,0,40730.0,1.67,5.6,3.3,7.3,2021-10-26,2021-10-20,2021-10-26,287
17031,IL,Illinois,Cook County,0,0,40778.86,1.78,6.1,3.4,7.4,2021-10-29,2021-10-23,2021-10-29,287
17031,IL,Illinois,Cook County,0,0,40791.43,2.09,7.9,4.4,9.2,2021-10-01,2021-09-25,2021-10-01,287
17031,IL,Illinois,Cook County,0,0,40810.71,2.1,7.9,4.4,9.3,2021-09-30,2021-09-24,2021-09-30,287
17031,IL,Illinois,Cook County,0,0,40849.43,2.06,7.8,4.3,9.0,2021-10-03,2021-09-27,2021-10-03,287
17031,IL,Illinois,Cook County,0,0,40859.14,1.62,5.9,3.4,7.0,2021-10-22,2021-10-16,2021-10-22,287
17031,IL,Illinois,Cook County,0,0,40931.57,3.14,16.0,9.5,15.5,2022-02-08,2022-02-02,2022-02-08,287
17031,IL,Illinois,Cook County,0,0,40962.86,2.1,7.7,4.3,9.1,2021-10-02,2021-09-26,2021-10-02,287
17031,IL,Illinois,Cook County,0,0,40974.43,1.85,6.2,3.4,7.3,2021-10-31,2021-10-25,2021-10-31,287
17031,IL,Illinois,Cook County,0,0,41021.29,1.88,6.2,3.4,7.2,2021-11-01,2021-10-26,2021-11-01,287
17031,IL,Illinois,Cook County,0,0,41072.0,1.62,6.4,3.5,7.0,2021-10-21,2021-10-15,2021-10-21,287
17031,IL,Illinois,Cook County,0,0,41128.43,1.91,7.7,4.1,8.5,2021-10-09,2021-10-03,2021-10-09,287
17031,IL,Illinois,Cook County,0,0,41184.43,1.8,6.1,3.4,7.3,2021-10-30,2021-10-24,2021-10-30,287
17031,IL,Illinois,Cook County,0,0,41198.57,1.64,5.8,3.4,7.1,2021-10-24,2021-10-18,2021-10-24,287
17031,IL,Illinois,Cook County,0,0,41294.71,0.85,5.4,2.8,4.5,2022-03-06,2022-02-28,2022-03-06,287
17031,IL,Illinois,Cook County,0,0,41301.14,1.98,7.1,4.2,8.8,2021-10-05,2021-09-29,2021-10-05,287
17031,IL,Illinois,Cook County,0,0,41303.0,1.91,7.8,4.2,8.7,2021-10-07,2021-10-01,2021-10-07,287
17031,IL,Illinois,Cook County,0,0,41357.43,1.68,9.4,5.6,9.9,2022-02-18,2022-02-12,2022-02-18,287
17031,IL,Illinois,Cook County,0,0,41393.71,1.72,10.0,5.9,10.4,2022-02-17,2022-02-11,2022-02-17,287
17031,IL,Illinois,Cook County,0,0,41551.86,0.87,5.5,2.9,4.8,2022-03-05,2022-02-27,2022-03-05,287
17031,IL,Illinois,Cook County,0,0,41582.57,1.89,7.6,4.2,8.6,2021-10-08,2021-10-02,2021-10-08,287
17031,IL,Illinois,Cook County,0,0,41602.0,1.04,7.5,3.6,6.3,2022-02-28,2022-02-22,2022-02-28,287
17031,IL,Illinois,Cook County,0,0,41715.43,0.88,5.8,3.1,5.0,2022-03-04,2022-02-26,2022-03-04,287
17031,IL,Illinois,Cook County,0,0,41730.29,1.92,6.1,3.4,7.2,2021-11-02,2021-10-27,2021-11-02,287
17031,IL,Illinois,Cook County,0,0,42182.29,1.59,8.8,5.1,8.7,2022-02-20,2022-02-14,2022-02-20,287
17031,IL,Illinois,Cook County,0,0,42370.0,2.2,12.5,7.4,12.1,2022-02-13,2022-02-07,2022-02-13,287
17031,IL,Illinois,Cook County,0,0,42517.14,2.38,13.6,7.9,12.7,2022-02-12,2022-02-06,2022-02-12,287
17031,IL,Illinois,Cook County,0,0,42562.57,1.62,9.0,5.3,9.3,2022-02-19,2022-02-13,2022-02-19,287
17031,IL,Illinois,Cook County,0,0,42670.0,3.3,16.6,10.0,16.2,2022-02-07,2022-02-01,2022-02-07,287
17031,IL,Illinois,Cook County,0,0,42934.86,3.53,17.1,10.6,16.9,2022-02-06,2022-01-31,2022-02-06,287
17031,IL,Illinois,Cook County,0,0,42955.14,3.8,18.1,11.7,18.0,2022-02-04,2022-01-29,2022-02-04,287
17031,IL,Illinois,Cook County,0,0,43099.43,0.97,7.1,3.5,6.0,2022-03-01,2022-02-23,2022-03-01,287
17031,IL,Illinois,Cook County,0,0,43179.14,4.03,19.4,12.3,18.6,2022-02-03,2022-01-28,2022-02-03,287
17031,IL,Illinois,Cook County,0,0,43338.43,3.62,17.4,11.1,17.5,2022-02-05,2022-01-30,2022-02-05,287
17031,IL,Illinois,Cook County,0,0,43766.57,0.9,6.2,3.2,5.4,2022-03-03,2022-02-25,2022-03-03,287
17031,IL,Illinois,Cook County,0,0,44223.0,2.49,7.1,3.8,7.5,2021-11-12,2021-11-06,2021-11-12,287
17031,IL,Illinois,Cook County,0,0,44333.29,2.49,14.4,8.2,13.3,2022-02-11,2022-02-05,2022-02-11,287
17031,IL,Illinois,Cook County,0,0,44351.86,2.55,7.4,3.8,7.4,2021-11-13,2021-11-07,2021-11-13,287
17031,IL,Illinois,Cook County,0,0,44353.43,2.61,7.5,3.9,7.4,2021-11-14,2021-11-08,2021-11-14,287
17031,IL,Illinois,Cook County,0,0,44437.0,1.96,6.1,3.4,7.1,2021-11-04,2021-10-29,2021-11-04,287
17031,IL,Illinois,Cook County,0,0,44603.86,2.01,5.9,3.4,7.1,2021-11-05,2021-10-30,2021-11-05,287
17031,IL,Illinois,Cook County,0,0,44652.57,2.03,6.0,3.5,7.1,2021-11-06,2021-10-31,2021-11-06,287
17031,IL,Illinois,Cook County,0,0,44688.0,2.65,14.8,8.6,14.0,2022-02-10,2022-02-04,2022-02-10,287
17031,IL,Illinois,Cook County,0,0,44731.57,2.69,8.3,4.1,7.6,2021-11-16,2021-11-10,2021-11-16,287
17031,IL,Illinois,Cook County,0,0,45042.29,2.63,8.0,4.0,7.5,2021-11-15,2021-11-09,2021-11-15,287
17031,IL,Illinois,Cook County,0,0,45056.43,2.04,6.2,3.5,7.1,2021-11-07,2021-11-01,2021-11-07,287
17031,IL,Illinois,Cook County,0,0,45248.0,2.83,8.9,4.3,7.6,2021-11-18,2021-11-12,2021-11-18,287
17031,IL,Illinois,Cook County,0,0,45334.86,2.09,6.4,3.5,7.1,2021-11-08,2021-11-02,2021-11-08,287
17031,IL,Illinois,Cook County,0,0,45431.29,4.25,13.0,6.5,11.5,2021-12-02,2021-11-26,2021-12-02,287
17031,IL,Illinois,Cook County,0,0,45651.86,2.37,6.8,3.7,7.4,2021-11-11,2021-11-05,2021-11-11,287
17031,IL,Illinois,Cook County,0,0,46439.0,2.17,6.6,3.6,7.2,2021-11-09,2021-11-03,2021-11-09,287
17031,IL,Illinois,Cook County,0,0,47495.71,2.78,9.0,4.4,7.7,2021-11-19,2021-11-13,2021-11-19,287
17031,IL,Illinois,Cook County,0,0,48576.14,2.84,9.2,4.5,8.0,2021-11-20,2021-11-14,2021-11-20,287
17031,IL,Illinois,Cook County,0,0,48980.14,3.05,10.3,5.0,8.5,2021-11-23,2021-11-17,2021-11-23,287
17031,IL,Illinois,Cook County,0,0,49438.43,2.92,9.5,4.7,8.2,2021-11-21,2021-11-15,2021-11-21,287
17031,IL,Illinois,Cook County,0,0,49705.29,2.96,9.8,4.8,8.4,2021-11-22,2021-11-16,2021-11-22,287
17031,IL,Illinois,Cook County,0,0,49792.0,4.97,23.7,15.1,22.0,2022-01-30,2022-01-24,2022-01-30,287
17031,IL,Illinois,Cook County,0,0,50205.57,4.61,22.7,14.3,21.0,2022-01-31,2022-01-25,2022-01-31,287
17031,IL,Illinois,Cook County,0,0,50361.14,4.23,21.2,13.6,20.2,2022-02-01,2022-01-26,2022-02-01,287
17031,IL,Illinois,Cook County,0,0,50529.43,5.13,24.9,15.8,23.1,2022-01-29,2022-01-23,2022-01-29,287
17031,IL,Illinois,Cook County,0,0,50995.57,4.09,13.8,6.7,12.0,2021-12-03,2021-11-27,2021-12-03,287
17031,IL,Illinois,Cook County,0,0,52994.14,4.14,14.9,7.1,13.1,2021-12-05,2021-11-29,2021-12-05,287
17031,IL,Illinois,Cook County,0,0,53264.43,14.35,27.8,12.5,21.3,2021-12-25,2021-12-19,2021-12-25,287
17031,IL,Illinois,Cook County,0,0,53364.71,4.07,14.2,6.9,12.5,2021-12-04,2021-11-28,2021-12-04,287
17031,IL,Illinois,Cook County,0,0,53478.0,4.07,16.2,7.7,14.4,2021-12-07,2021-12-01,2021-12-07,287
17031,IL,Illinois,Cook County,0,0,53674.0,4.15,15.6,7.4,13.6,2021-12-06,2021-11-30,2021-12-06,287
